"IdSubject" "IdActivity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"17" "WALKING_UPSTAIRS" 6069.66666666667 7954.75 7032.64583333333 5260.89583333333 6334.75 5463.875 6401.29166666667 7284.33333333333 7730.70833333333 8683.47916666667 8499.4375 6020.66666666667 8056.33333333333 8310.20833333333 8398.60416666667 6055.27083333333 6055.27083333333 4806.77083333333 4540.6875 5354.97916666667 3935.47916666667 4703.52083333333 4661.25 7314.14583333333 5610.85416666667 5021.375 4513.625 4805.0625 5286.58333333333 6461.58333333333 6789.79166666667 6730.64583333333 5111.66666666667 4847.1875 4485.08333333333 5759.66666666667 5675.27083333333 6232.79166666667 4151.08333333333 4581 4578.58333333333 4595.4375 4998.83333333333 5867.16666666667 5090.27083333333 5883.375 4975.0625 6292.625 4335.16666666667 4971.8125 4193.91666666667 5576.1875 4221.0625 4621.95833333333 5302.08333333333 4858.14583333333 4763.0625 3892.14583333333 5394.875 4988.4375 5387.22916666667 4297.9375 4297.9375 4714.22916666667 4856.91666666667 5166.89583333333 5465.125 6358.95833333333 4851.04166666667 4152.45833333333 4737.0625 5289.125 4824.95833333333 4625.89583333333 3752.02083333333 3620.70833333333 4805.77083333333 4896.45833333333 5293.89583333333
"18" "WALKING_UPSTAIRS" 1479.75862068966 2026.24137931034 1352.8275862069 1054.27586206897 1526.1724137931 1336.1724137931 1406.55172413793 1516.98275862069 1841.8275862069 2218.72413793103 2232.55172413793 1407.5 1575.27586206897 2029.39655172414 2038.1724137931 821.224137931035 821.224137931035 1240.68965517241 790.310344827586 1349.06896551724 1021.81034482759 811.051724137931 1032.74137931034 1777.60344827586 1063.03448275862 1016.56896551724 1158.93103448276 1062.43103448276 1243.05172413793 1193.89655172414 1638.31034482759 1538.62068965517 1131.05172413793 1107.62068965517 1047.46551724138 1318.22413793103 1673 1251.34482758621 904.241379310345 804.862068965517 1071.27586206897 793.51724137931 1201.86206896552 1205.3275862069 1357.74137931034 1136.55172413793 852.258620689655 563 645.948275862069 885.534482758621 931.189655172414 691.913793103448 1111.8275862069 1014.18965517241 1251.87931034483 987.637931034483 782.655172413793 816.758620689655 1324.84482758621 1265.65517241379 1274.74137931034 758.948275862069 758.948275862069 1062.70689655172 939.620689655172 1357.06896551724 757.155172413793 494.206896551724 445.637931034483 1120.22413793103 1017 1245.75862068966 935.568965517241 621.810344827586 760.344827586207 782.01724137931 1042.98275862069 816.293103448276 1365.36206896552
"19" "WALKING_UPSTAIRS" 5964.925 8183.825 7474.4 5277.625 7677.425 4901.125 6837.675 7455.1 7987.175 8789.375 8079.775 6059.15 8368.625 9157.375 8789.85 7282.975 7282.975 4946.025 6452.925 3817.575 4270.75 7851.025 4695.875 6122.075 6103.825 6057.875 4328.875 5220.075 3986.85 4939.825 6005.75 4832.9 4344.875 5266.55 6128.6 6435.075 5328.325 5179.5 5186.375 7427.55 4666.85 7760.35 3785.425 7187.65 3911.275 7846.25 3748.55 8914.675 5074.5 4485.025 4726.75 4085.4 4196.85 6375.925 4112.675 4303.15 5243.85 5533.225 3435.3 4183.8 3973.175 3994.975 3994.975 4210.325 3915.025 4049.25 4217.35 8537.825 4662.575 3810.65 6294.275 4260.15 4534.4 4925.075 4896.375 4386.925 4777.55 4191.2 4370.2
"2" "WALKING_UPSTAIRS" 1000.25 1758.95833333333 1910.08333333333 709.083333333333 1772.0625 1109.64583333333 1373.72916666667 1427.60416666667 2125.64583333333 2260.125 2155.60416666667 1210.10416666667 1990.16666666667 1862.6875 2176.41666666667 291.895833333333 291.895833333333 672.3125 421.208333333333 753.645833333333 498.708333333333 1209.47916666667 653.0625 994.458333333333 1148.66666666667 976.375 479.354166666667 841.791666666667 727.791666666667 890.645833333333 1049.97916666667 1203.29166666667 541.604166666667 677.333333333333 496.8125 1347.79166666667 1119.41666666667 1708.85416666667 347.333333333333 1443 623.104166666667 770.1875 624.229166666667 1305.0625 713.270833333333 1026.0625 632.979166666667 2510.89583333333 1121.52083333333 538.8125 762.625 730.229166666667 511 849.708333333333 780.291666666667 613.875 652.041666666667 1139.58333333333 636.041666666667 779.770833333333 579.354166666667 321.5 321.5 484.416666666667 552.854166666667 698.854166666667 669.708333333333 2440.52083333333 1176.91666666667 684.9375 698.458333333333 830 620.104166666667 643.979166666667 980.416666666667 566.9375 418.895833333333 635.479166666667 684.791666666667
"20" "WALKING_UPSTAIRS" 1253.58823529412 1895.03921568627 1571.64705882353 650.882352941176 1898.94117647059 1159.19607843137 1648.64705882353 1654.86274509804 1554.23529411765 2331.11764705882 2458.6862745098 1215.54901960784 1978.35294117647 2108.6862745098 2168.82352941176 1567.58823529412 1567.58823529412 519.509803921569 1542.17647058824 285.529411764706 567.058823529412 1335.03921568627 497.294117647059 1603.33333333333 1040.01960784314 799.411764705882 418.137254901961 633.647058823529 629.960784313726 1253.37254901961 1908.52941176471 1436.17647058824 635.333333333333 422.588235294118 2173.21568627451 1182.98039215686 1142.66666666667 1194.94117647059 513.470588235294 994.039215686274 437.705882352941 867.529411764706 300.843137254902 1206.45098039216 348.56862745098 1296.8431372549 585.647058823529 2163.37254901961 393.960784313725 587.490196078431 742.686274509804 644.333333333333 484.882352941176 495.274509803922 599.549019607843 739.803921568627 1003.74509803922 2504.88235294118 654.980392156863 243.686274509804 274.039215686275 428.588235294118 428.588235294118 405.43137254902 365.137254901961 362.43137254902 635.901960784314 2244.6862745098 359.980392156863 574.56862745098 520.686274509804 560.411764705882 749.313725490196 986.725490196078 2069.98039215686 455.529411764706 449.235294117647 378.313725490196 406.372549019608
"21" "WALKING_UPSTAIRS" 6450.95744680851 7537.3829787234 7459.44680851064 4707.27659574468 7844.21276595745 5583.72340425532 6986.06382978723 6857.36170212766 7416.25531914894 8958.70212765958 8945.17021276596 5886.55319148936 7403.87234042553 7786.06382978723 8080.82978723404 4794.04255319149 4794.04255319149 4781.42553191489 4145.72340425532 4933.89361702128 4408.85106382979 6517.17021276596 4178.12765957447 6646.17021276596 5250.55319148936 4683.40425531915 4926.95744680851 4738.91489361702 4641.12765957447 4884.3829787234 5523.1914893617 5972.74468085106 4990.34042553191 4393.87234042553 5002.46808510638 5691.29787234043 5281.46808510638 6345.29787234043 4093.36170212766 5641.6170212766 4562.17021276596 6604.31914893617 4807.42553191489 6077.14893617021 4801.65957446809 7493.85106382979 3940.76595744681 8339.42553191489 3859.46808510638 4641.93617021277 4906.74468085106 5467.53191489362 4899.59574468085 4408.48936170213 4719.44680851064 5079.63829787234 4557.36170212766 7716.97872340426 5219.42553191489 4485.95744680851 5081.74468085106 4169.29787234043 4169.29787234043 4780.89361702128 4756.40425531915 4940.23404255319 3776.02127659574 8018.6170212766 3790.17021276596 5088.87234042553 4259.29787234043 4786.40425531915 5043.42553191489 4597.55319148936 6663.36170212766 4600.68085106383 4980.74468085106 4843.85106382979 5145.02127659574
"22" "WALKING_UPSTAIRS" 6339.21428571429 7866.33333333333 6856.80952380952 5944.33333333333 7325.40476190476 4411.38095238095 6903.95238095238 7622.92857142857 7398.52380952381 9214.11904761905 8670 5886.35714285714 8126.2619047619 8864.2380952381 8681.66666666667 9880.11904761905 9880.11904761905 3855.7380952381 3920.5 4861.40476190476 4476.42857142857 8941.14285714286 3627.61904761905 5087.04761904762 5756.88095238095 5131.38095238095 5686.57142857143 5406.35714285714 4041.40476190476 6124.52380952381 5177.7380952381 5226.59523809524 3953.09523809524 4842.47619047619 3912.85714285714 5803.69047619048 5240.90476190476 5562.7380952381 4274.88095238095 8738.19047619048 5590.61904761905 6688.78571428571 4126.35714285714 5327.71428571429 5109.04761904762 7934.66666666667 8880.54761904762 9748.33333333333 3810.52380952381 4708.42857142857 5287 5107.57142857143 6401.88095238095 5507.95238095238 4176.28571428571 3770.33333333333 4708.07142857143 3446.92857142857 4119.33333333333 5166.85714285714 4740.40476190476 3536.02380952381 3536.02380952381 5218.33333333333 4509.04761904762 5135.59523809524 9558.97619047619 9683.33333333333 3809.09523809524 4712.21428571429 5264.2619047619 4314.61904761905 3808.57142857143 4561.83333333333 3435.45238095238 4151.19047619048 4893.97619047619 4283.90476190476 5187.09523809524
"23" "WALKING_UPSTAIRS" 5735.96078431373 7999.6862745098 7370.25490196078 5157.33333333333 5565.45098039216 5786.54901960784 6777.66666666667 7182.33333333333 8040.35294117647 8861.1568627451 7356.07843137255 5264.43137254902 7846.47058823529 8531.41176470588 7864.17647058824 5816.90196078431 5816.90196078431 4541.8431372549 4206.54901960784 4377.92156862745 4165.41176470588 4997.62745098039 4504.70588235294 6727.60784313726 5295.50980392157 4822.41176470588 4555.56862745098 4542.47058823529 3689.78431372549 5084.62745098039 5890.80392156863 6236.43137254902 5065.17647058824 3651 4028.49019607843 5471.72549019608 5104.76470588235 6495.33333333333 3968.45098039216 5230.62745098039 4308.74509803922 6316.13725490196 4197.03921568627 6932.33333333333 4019.66666666667 7727.3137254902 4233.54901960784 7093.92156862745 9337.43137254902 4375.37254901961 4314.47058823529 4712.82352941176 4607.62745098039 4521.54901960784 3819.41176470588 5405.70588235294 3750.82352941176 6228.92156862745 5068.37254901961 3870.74509803922 4930.66666666667 4138.58823529412 4138.58823529412 4585.86274509804 4753.78431372549 4218.52941176471 4183.88235294118 7324.47058823529 9338.09803921569 4890.13725490196 4656 3972 5446.86274509804 3716.13725490196 4275.54901960784 4654.94117647059 4893.62745098039 4927.13725490196 4597.17647058824
"24" "WALKING_UPSTAIRS" 1444.30508474576 2086.79661016949 1505.98305084746 1216.81355932203 1108.93220338983 770.847457627119 1449.77966101695 1554.54237288136 1784.1186440678 2354.91525423729 1934.89830508475 1281.91525423729 1811.64406779661 1966.03389830508 2273.1186440678 646.813559322034 646.813559322034 1104.27118644068 704.254237288136 1053.77966101695 850.610169491525 586.779661016949 484.576271186441 1726.74576271186 1022.94915254237 686.050847457627 1037.37288135593 986.983050847458 608.135593220339 1091.62711864407 1772.91525423729 1411.61016949153 989.305084745763 822.271186440678 722.694915254237 1195.64406779661 967.64406779661 1337.10169491525 617.627118644068 569.71186440678 852.067796610169 928.983050847458 968.779661016949 978.661016949153 848.542372881356 863.796610169491 740.338983050847 380.338983050847 470.423728813559 928.864406779661 545.271186440678 912.203389830509 1011.89830508475 939.932203389831 631.71186440678 989.847457627119 974.067796610169 427.305084745763 1124.32203389831 780.898305084746 1105.06779661017 583.305084745763 583.305084745763 844.949152542373 870.338983050847 811.152542372881 685.627118644068 430.949152542373 470.71186440678 1038.64406779661 947.440677966102 641.423728813559 964.084745762712 1017.37288135593 367.28813559322 683.135593220339 816.762711864407 838.525423728814 768.542372881356
"25" "WALKING_UPSTAIRS" 6834.81538461538 7811.8 7090.12307692308 7078.15384615385 5633.18461538462 6255.78461538462 6352.67692307692 6878.13846153846 7658.50769230769 8958.53846153846 8462.63076923077 6407.49230769231 7293.61538461538 8833.33846153846 8309.6 4764.27692307692 4764.27692307692 5797.87692307692 4746.47692307692 6033.87692307692 5280.44615384615 4696.89230769231 5464.61538461538 7644.58461538462 6096.50769230769 5433.86153846154 5666.38461538462 5575.86153846154 5981.04615384615 5842.24615384615 7519.52307692308 6944.12307692308 5116.12307692308 5425 5684.01538461538 6752.07692307692 7407.16923076923 5855.29230769231 5206.64615384615 4953.92307692308 5459.98461538462 5002.21538461538 5358.67692307692 6269.44615384615 6014.03076923077 4907.30769230769 5111.49230769231 4257.43076923077 4341.56923076923 4560 4661.12307692308 4271.56923076923 5566.24615384615 5367.73846153846 6026.92307692308 4880.83076923077 4402.75384615385 5708.26153846154 5839.52307692308 5987.41538461538 5963.01538461538 5166.21538461538 5166.21538461538 5547.53846153846 4711.04615384615 6008.07692307692 4991.83076923077 4418.73846153846 3883.07692307692 5697.63076923077 5333.30769230769 6064.75384615385 4778.41538461538 3951.44615384615 5708.93846153846 5467.24615384615 5614.36923076923 4581.09230769231 6037
"26" "WALKING_UPSTAIRS" 6223.94545454545 7387.43636363636 7178.25454545455 7874.12727272727 6196.94545454545 4621.43636363636 6327.29090909091 6571.4 7056.76363636364 8479.81818181818 8153.34545454545 5864.2 6895.98181818182 8145.76363636364 7308.18181818182 3832.56363636364 3832.56363636364 5059.10909090909 4912.45454545455 5438.72727272727 4000.01818181818 4226.41818181818 5284.18181818182 6543.14545454545 5431.70909090909 4632.87272727273 4222.78181818182 4980.34545454545 5326.94545454545 5060.98181818182 6817.65454545455 5880.07272727273 4827.81818181818 5435.47272727273 4619.12727272727 6342.23636363636 5744.05454545455 5621.45454545455 3786.18181818182 5041.38181818182 4270.83636363636 5441.07272727273 5321.18181818182 5579.83636363636 5152.14545454545 4477.30909090909 3565.29090909091 5110.90909090909 5020.63636363636 5106.30909090909 5021.29090909091 5396.65454545455 4212.21818181818 4817.49090909091 5435.83636363636 5168.4 5405.90909090909 4348.8 4849.61818181818 5319.49090909091 5015.83636363636 3616.07272727273 3616.07272727273 4445.36363636364 5262.63636363636 5035.92727272727 3462.4 5420.23636363636 4856.14545454545 4438.47272727273 4803.67272727273 5534.47272727273 5212.21818181818 5292.36363636364 4233.34545454545 3833.70909090909 4595.07272727273 5336.78181818182 4875.14545454545
"27" "WALKING_UPSTAIRS" 6078.70588235294 6703.27450980392 7187 6231.03921568627 5860.66666666667 5323.54901960784 6557.39215686274 6236.6862745098 7752.33333333333 8672.6862745098 8364.94117647059 7015.60784313726 7417.94117647059 7622.45098039216 7314 3957.13725490196 3957.13725490196 5422.64705882353 4571.76470588235 5766.23529411765 4934.88235294118 4328.64705882353 4811.3137254902 7087.6862745098 5349.98039215686 5116.19607843137 5258.88235294118 5111.03921568627 5144.60784313726 5547.23529411765 5917.96078431373 6311.03921568627 5460.54901960784 5285.03921568627 4953.45098039216 6102.78431372549 5243.05882352941 6524.94117647059 4761.86274509804 5005.82352941176 5046.37254901961 5924.82352941176 5561.47058823529 5849.11764705882 5477.54901960784 7195.90196078431 4251.43137254902 4239.88235294118 3941.90196078431 5236.33333333333 5102.13725490196 5336.43137254902 5125.62745098039 4967.19607843137 5146.76470588235 5228.58823529412 5340.62745098039 4609.74509803922 5867.1568627451 5209.86274509804 5757.17647058824 4722.72549019608 4722.72549019608 5071.88235294118 5343.96078431373 5482.03921568627 3976.64705882353 4478 3675.29411764706 5188.52941176471 4969.45098039216 5136.76470588235 5135.8431372549 5278.62745098039 4383.3137254902 5073.1568627451 4987.27450980392 5604.76470588235 5501.25490196078
"28" "WALKING_UPSTAIRS" 6198.39215686274 7494.45098039216 6946.76470588235 5252.72549019608 7290.41176470588 5377.88235294118 6244.64705882353 6989.21568627451 7536.60784313726 8419.92156862745 8522.88235294118 6579.07843137255 7561.60784313726 7573.43137254902 7757.35294117647 4123.11764705882 4123.11764705882 4956.64705882353 5020.41176470588 5233 4137.25490196078 4462.03921568627 4689.17647058824 6319.09803921569 5165.17647058824 5198.66666666667 4306.90196078431 4702.19607843137 5026.03921568627 4852.09803921569 5823.09803921569 5634.05882352941 4700 4838.27450980392 4459.70588235294 5776.96078431373 5802.8431372549 5997.09803921569 4136.07843137255 5654.19607843137 4272.35294117647 6472.78431372549 5185.35294117647 5362.27450980392 5060.45098039216 5993.17647058824 3941.86274509804 4039.29411764706 4280.6862745098 4847.25490196078 4622.47058823529 4867.90196078431 4332.74509803922 4535.62745098039 5179.11764705882 4980.76470588235 4647.49019607843 4132.50980392157 4713.98039215686 5067.98039215686 5339.66666666667 3808.52941176471 3808.52941176471 4405.76470588235 5066.52941176471 5098.09803921569 3867.19607843137 4029.17647058824 4101.76470588235 4600.09803921569 4513.94117647059 5345.39215686274 4998.8431372549 4479.03921568627 3844.76470588235 4152.92156862745 4500.94117647059 5090.8431372549 5152.49019607843
"29" "WALKING_UPSTAIRS" 6240.65306122449 7801.91836734694 6926.16326530612 7006.61224489796 5825.81632653061 6480.08163265306 6742.34693877551 6815.75510204082 7105.12244897959 8927.4693877551 7671.63265306122 6529.02040816327 7882.34693877551 8171.9387755102 7805.85714285714 6508.26530612245 6508.26530612245 4733.5306122449 7217.81632653061 5233.16326530612 4783.95918367347 4277.79591836735 4155.71428571429 6851.97959183673 5398.36734693878 5617.71428571429 3966.57142857143 4963.87755102041 5364.04081632653 5729.79591836735 6474.0612244898 6639.08163265306 5120.69387755102 4099.36734693878 4593.32653061224 6281.34693877551 7930.4693877551 5607.02040816327 4225.67346938776 4611.18367346939 3998.16326530612 4866.89795918367 4126.9387755102 6284.57142857143 5345.87755102041 5460.5306122449 4050.71428571429 4629.34693877551 8518.10204081633 4816.04081632653 4588.73469387755 4109.20408163265 3686.73469387755 4805.4693877551 5436.18367346939 5251.4693877551 8024.63265306122 4796.81632653061 4585.97959183673 5402.22448979592 5034.38775510204 5414.48979591837 5414.48979591837 4058.51020408163 5475.5306122449 5425.61224489796 3894.87755102041 4675.71428571429 9741.79591836735 3783.73469387755 4798.9387755102 5494.57142857143 5262.22448979592 10087.1428571429 4837.02040816327 3406.5306122449 4069.26530612245 5210.75510204082 5560.22448979592
"3" "WALKING_UPSTAIRS" 6304.59322033898 8097.72881355932 6433.8813559322 5705.01694915254 7673.30508474576 4696.59322033898 5975.52542372881 7060.69491525424 7243.74576271186 8952.05084745763 8256.54237288136 5892.30508474576 7800.27118644068 7125.89830508475 7525.96610169491 4317.27118644068 4317.27118644068 5197.5593220339 4862.38983050847 5511.45762711864 4793.27118644068 5213.62711864407 5293.49152542373 7062.59322033898 5252.59322033898 5257.25423728814 5141.28813559322 4322.30508474576 5524.13559322034 5264.23728813559 6686.5593220339 6233.18644067797 4561.81355932203 5520.38983050847 5116.30508474576 5923.62711864407 6165.61016949153 5453.16949152542 4378.64406779661 5488.72881355932 4828.8813559322 5735.18644067797 5029.30508474576 5369.84745762712 5471.93220338983 5765.1186440678 4376.3220338983 7174.57627118644 4806.15254237288 4650.98305084746 4513.57627118644 4702.10169491525 5056.52542372881 4515.3220338983 5606.3220338983 4644.83050847458 5289.10169491525 5432.06779661017 4796.37288135593 5656.05084745763 5124.27118644068 4467.62711864407 4467.62711864407 4933.84745762712 4964.5593220339 5447.94915254237 4185.93220338983 6691.42372881356 4526.72881355932 5181.40677966102 4499.25423728814 5670.35593220339 4641.54237288136 5071.01694915254 5524.66101694915 4908.10169491525 4985.89830508475 4962.54237288136 5419.86440677966
"30" "WALKING_UPSTAIRS" 6535.70769230769 8300.86153846154 7701.75384615385 7279.70769230769 5816.69230769231 4086.73846153846 6010.33846153846 6932.18461538462 8024.10769230769 8708.90769230769 8439.58461538462 6509.30769230769 7996.95384615385 8757.47692307692 7989.86153846154 3915.43076923077 3915.43076923077 5658.4 4668.92307692308 5811.16923076923 4850.58461538462 4456.84615384615 4459.16923076923 7844.98461538462 5883.01538461538 5596.72307692308 5318.84615384615 5445.12307692308 5788.46153846154 6005.67692307692 7151.30769230769 7025.61538461538 5266.12307692308 3975.50769230769 4450.95384615385 6633.76923076923 7704.10769230769 6640.13846153846 4719.69230769231 5199.03076923077 5204.84615384615 4423.44615384615 4644.89230769231 6502.23076923077 5795.27692307692 4546.95384615385 4564.8 4453.70769230769 7141.78461538462 4664.06153846154 4275.18461538462 3742.4 5241.81538461538 5277.89230769231 5844.33846153846 4987.15384615385 5601.98461538462 3760.24615384615 5967.13846153846 5436.18461538462 5662.21538461538 4418.64615384615 4418.64615384615 5270.12307692308 4739.46153846154 5772.43076923077 4405.13846153846 4620.66153846154 8314.04615384615 5387.01538461538 5277.29230769231 5886.84615384615 4772.06153846154 6755.61538461538 3642.64615384615 4568.90769230769 5285.24615384615 4656.53846153846 5762.63076923077
"4" "WALKING_UPSTAIRS" 1377.34615384615 1631.5 1522.26923076923 1908.63461538462 1095.07692307692 1743.19230769231 1433.63461538462 1389.07692307692 1807.84615384615 2316.15384615385 1790.53846153846 1435.32692307692 1726.15384615385 1917.11538461538 1776.03846153846 488.403846153846 488.403846153846 871.576923076923 613.538461538462 1139.38461538462 568.5 891.153846153846 1061.07692307692 1718.44230769231 1098.25 866 808.788461538462 609.480769230769 1175 1069.34615384615 1403.57692307692 1050.34615384615 638.942307692308 1199.46153846154 661.711538461538 1246.88461538462 1725.48076923077 1231.98076923077 509.288461538462 611.596153846154 776.230769230769 938.788461538462 996.692307692308 902.038461538462 1161.28846153846 1611.5 368.25 970.403846153846 817.192307692308 817.403846153846 943.307692307692 722.884615384615 757.019230769231 596.673076923077 1203.67307692308 639.980769230769 916.557692307692 644.480769230769 829.615384615385 1308.19230769231 831.807692307692 333.461538461538 333.461538461538 834.634615384615 885.846153846154 1177.03846153846 346.346153846154 601.865384615385 664.403846153846 753.961538461538 583.057692307692 1218.38461538462 618.673076923077 727.115384615385 649.596153846154 392.153846153846 893.519230769231 844.519230769231 1196.76923076923
"5" "WALKING_UPSTAIRS" 6616.02127659574 7941.48936170213 6315.70212765957 7611.85106382979 6382.76595744681 3600.17021276596 6895.93617021277 6947.91489361702 7015.25531914894 9054.06382978723 8195.85106382979 5354.34042553191 8270.72340425532 7459.89361702128 8525.27659574468 7338 7338 4156 4400.55319148936 4154.48936170213 4342.63829787234 7858.97872340426 5020.12765957447 6743.23404255319 5084.89361702128 4954.63829787234 4138.44680851064 4172.76595744681 5142.40425531915 5765.65957446809 7447.12765957447 5597.72340425532 4181.08510638298 4793.21276595745 4380.31914893617 5475.91489361702 4836.34042553191 6867.93617021277 3672.02127659574 4690.97872340426 4119.74468085106 6139.93617021277 4238.04255319149 5904.1914893617 4329.06382978723 5096.27659574468 5000.04255319149 8963.85106382979 4437.95744680851 5116.82978723404 4743.36170212766 5254.74468085106 3874.08510638298 4444.78723404255 5189.82978723404 4481.02127659574 4408.68085106383 4061.78723404255 3650.04255319149 4645.8085106383 3452.95744680851 3884.82978723404 3884.82978723404 4325.34042553191 4357.36170212766 4239.02127659574 5606.02127659574 8920.08510638298 4313.44680851064 3844.70212765957 4588.42553191489 5218.6170212766 4632.27659574468 4165.36170212766 4373.8085106383 3767.42553191489 4514.40425531915 4540.76595744681 4165.40425531915
"6" "WALKING_UPSTAIRS" 6237 8224.94117647059 6964.37254901961 6535.01960784314 7339.11764705882 3981.92156862745 6424.11764705882 7046.09803921569 7219.64705882353 8471.41176470588 8747.98039215686 5852.8431372549 8952.74509803922 8498.50980392157 8364.19607843137 6636.03921568627 6636.03921568627 4080.86274509804 4640.07843137255 3683.56862745098 3980.21568627451 8417.64705882353 4809.54901960784 6929.23529411765 5186.72549019608 5038.37254901961 3913.23529411765 4236.70588235294 4820.50980392157 6009.3137254902 6961.80392156863 5992.13725490196 5295.33333333333 4355.66666666667 5706.56862745098 6181.74509803922 5722.54901960784 6794.74509803922 4652.90196078431 5230.1568627451 4365.70588235294 4524.86274509804 4346.13725490196 6209.21568627451 3893.19607843137 5236.78431372549 4279.07843137255 9581.33333333333 4684.39215686274 5199.27450980392 4327.90196078431 4700.19607843137 3940.70588235294 5579.1568627451 4751.39215686274 3922.41176470588 4490.8431372549 3884.8431372549 5225.96078431373 4000.41176470588 3930.29411764706 4426.19607843137 4426.19607843137 4510.49019607843 4565.6862745098 4116.27450980392 5862.11764705882 9530.76470588235 4636.72549019608 3941.58823529412 6577.54901960784 4685.78431372549 4096.70588235294 4279.98039215686 3901.76470588235 3641.21568627451 4640.96078431373 4370.21568627451 4098.64705882353
"7" "WALKING_UPSTAIRS" 6063.47058823529 7629.45098039216 7086.56862745098 5169.88235294118 5937.21568627451 5828.78431372549 6353.60784313726 6488.72549019608 7732.74509803922 8477.98039215686 7838.52941176471 7015.3137254902 8394.66666666667 7989.78431372549 8098.49019607843 4347.25490196078 4347.25490196078 5298.35294117647 4280.78431372549 5536.09803921569 4519.11764705882 4731.09803921569 4158.66666666667 6723.74509803922 5399.92156862745 5094.8431372549 5018.74509803922 5409.45098039216 4996.1568627451 5642.72549019608 6472.39215686274 7058.8431372549 4571.03921568627 5127.58823529412 4937.17647058824 6317.92156862745 5418.76470588235 6352.47058823529 4684.8431372549 4981.01960784314 5013.21568627451 5371.6862745098 5192.01960784314 5470.09803921569 5155.94117647059 5473.09803921569 4272.98039215686 4491.17647058824 3935.41176470588 4812.92156862745 5333.52941176471 5454.01960784314 4862.11764705882 5214.96078431373 5001.07843137255 4025.52941176471 5258.98039215686 4619.8431372549 5476.76470588235 4918.78431372549 5720.98039215686 4474.88235294118 4474.88235294118 5091.3137254902 4739.6862745098 5149.37254901961 4147.86274509804 4682.64705882353 4607.43137254902 4903.52941176471 5175.70588235294 4975.49019607843 3901.03921568627 5223.82352941176 4544.60784313726 4682.56862745098 5084.01960784314 4613.03921568627 5142.39215686274
